Numero do Sujeito;1a. Doença;Idade 1a. Doença;Tempo 1a Doença;Sexo;UF Nascimento;UF;Formação;Atividade;Escolaridade;Estado Civil;Religião;Outro Idioma;Análise do Contexto;Autoconfiança;Autocontrole;Conquistar e Manter Pessoas;Empatia;Leitura Corporal;Otimismo com a Vida;Sentido da Vida
15254;Cirurgia;Até 6 anos;Mais de um ano;Feminino;SP;SP;Fonoaudióloga;Fonoaudióloga;Superior Completo;União Estável;Católico;Sim;0;5,05;4,8;4,04;8,04;-10,05;-3,28;12,06
15255;Acidente;13 - 17 anos;Um ano;Feminino;SP;SP;Analista de RH;Analista de RH;Superior Completo;Solteiro;Evangélico;Sim;-0,25;2,02;6,82;-5,05;11,06;4,77;1,01;3,77
15256;quando descobri minha primeira gravidez, junto com as traiçoes do meu namorado.;18 - 30 anos;Mais de um ano;Feminino;SP;SP;;adm estetica;Superior Incompleto;Casado;Evangélico;Não;5,78;11,11;3,79;2,78;3,77;3,02;4,8;18,09
15257;Morte;13 - 17 anos;Mais de um ano;Feminino;SP;SP;Psicóloga;Coordenadora de T & D;Pós-Graduação;Casado;Evangélico;Sim;3,02;-0,25;8,84;0,76;-1,26;7,79;0;2,01
15258;Doença grave;18 - 30 anos;Mais de um ano;Feminino;SP;AC;Professora de Educação Infantil;Prefeitura Municipal de São Paulo;Pós-Graduação;União Estável;Evangélico;Não;4,02;3,79;5,81;4,8;6,78;4,77;5,81;15,08
15261;Acidente;18 - 30 anos;Meses;Masculino;SP;SP;Publicitario/Chef de Cozinha;;Superior Incompleto;Solteiro;Espírita;Sim;4,02;11,11;0;15,15;13,07;-4,02;1,77;-0,25
15262;A separação dos meus pais;13 - 17 anos;Um ano;Masculino;SP;SP;Administração;Empresário;Superior Completo;Solteiro;Espírita;Sim;1,01;-5,05;2,02;5,81;1,76;-3,02;3,03;-2,01
15263;Acidente;31 - 49 anos;Semanas;Masculino;SP;SP;Especialista Financeiro;;Pós-Graduação;Solteiro;Católico;Sim;3,77;6,06;0,76;3,79;1,76;-1,01;-0,25;1,76
15264;Tratamento de asma;13 - 17 anos;Mais de um ano;Masculino;SP;SP;Administração de Empresas;Analista de Remuneração;Pós-Graduação;Casado;Outro;Sim;11,06;17,17;16,16;-4,04;10,05;16,08;20,2;19,1
15265;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;SP;AC;;;1ª a 4ª série;Casado;Católico;Não;14,07;16,16;-2,27;3,79;11,06;-2,26;4,8;1,01
15266;Acidente;31 - 49 anos;Mais de um ano;Feminino;PR;PR;SUPERVISORA DE VENDAS;LA VIOLETERA;Superior Completo;Casado;Católico;Não;3,77;3,79;14,14;5,81;12,06;-0,25;17,17;18,09
15267;Separação;18 - 30 anos;Meses;Feminino;PR;PR;Secretaria;Administrativo;Técnico;Casado;Evangélico;Não;3,77;6,82;4,8;9,85;6,03;14,07;16,16;11,81
15268;Divórcio;7 - 12 anos;Mais de um ano;Feminino;SP;AC;DESENHISTA INDUSTRIAL;SUPERVISOR ADMINISTRATIVO/TI;Superior Completo;Casado;Outro;Sim;2,76;-5,05;4,8;3,03;1,01;-1,01;0,76;2,01
15269;paralisia facial;13 - 17 anos;Mais de um ano;Feminino;SP;SP;Administradora;Assistente Financeira;Superior Completo;Casado;Espírita;Não;5,78;1,77;-4,04;2,78;2,01;5,03;-2,02;1,01
15270;Morte;18 - 30 anos;Um ano;Feminino;SP;SP;Administração com enfase em Comércio Exterior;Analista da qualidade;Superior Completo;Casado;Evangélico;Não;4,77;6,82;17,17;8,08;5,78;1,76;7,83;6,78
15271;PERDA DO MEU PAI;18 - 30 anos;Um ano;Feminino;PR;AC;ENGENHEIRA DE PRODUÇÃO;CONSULTORA DE SAÚDE;Pós-Graduação;Casado;Católico;Não;12,06;13,13;6,82;9,85;8,79;15,08;18,18;20,1
15272;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;SP;SP;Engenheiro;;Superior Completo;Solteiro;Católico;Não;-1,01;3,79;0;4,04;-2,01;-10,05;-2,27;-11,06
15273;Enfrentar a perda do pai, da mãe e da esposa em 5 meses;31 - 49 anos;;Masculino;SP;SP;Oficial do Exército;Comandante Base Adm Ap Ibirapuera;Pós-Graduação;Viúvo;Evangélico;Sim;6,78;16,16;5,81;11,11;17,09;6,78;8,84;9,8
15276;Quebrar dois ossos da mão direita;31 - 49 anos;Meses;Masculino;SP;SP;;Auxiliar administrativo;Superior Incompleto;Solteiro;Outro;Não;5,78;2,78;15,15;5,81;2,76;1,76;4,8;18,09
15277;Ser atropelado;13 - 17 anos;Um ano;Masculino;SP;SP;;;Superior Incompleto;União Estável;Outro;Não;12,06;10,1;-1,26;3,03;-4,02;-0,25;8,84;5,78
15278;brigas na familia;13 - 17 anos;Alguns dias;Masculino;SP;SP;;;Superior Incompleto;Solteiro;Outro;Não;17,09;15,15;12,88;18,18;13,07;14,07;20,2;19,1
15279;Cai sobre uma cerca.;13 - 17 anos;Semanas;Masculino;SP;SP;;;Superior Incompleto;Solteiro;Católico;Não;6,03;3,03;7,83;2,02;0,75;4,77;4,8;2,01
15280;Cirurgia;13 - 17 anos;Mais de um ano;Masculino;SP;SP;;Estágio;Superior Incompleto;Solteiro;Católico;Sim;7,04;-5,3;-1,26;-3,03;-11,06;-2,01;-10,1;15,08
15281;Convulsão;Até 6 anos;Alguns dias;Masculino;SP;SP;;;Superior Incompleto;Solteiro;Católico;Não;8,79;7,07;14,14;4,04;3,02;-1,01;6,06;18,09
15282;paralisia parcial do meu avo;13 - 17 anos;Mais de um ano;Masculino;SP;SP;;;Superior Incompleto;Solteiro;Católico;Não;5,78;11,11;-1,01;11,11;-1,26;5,78;13,13;14,07
15283;Febrê;13 - 17 anos;Alguns dias;Masculino;SP;SP;;;Superior Incompleto;Solteiro;Evangélico;Não;2,76;0,76;4,8;6,82;2,76;2,76;2,02;2,76
15284;Queda com skate;13 - 17 anos;Meses;Masculino;SP;SP;;;Ensino Médio;Solteiro;Outro;Não;2,76;1,77;4,8;15,15;13,07;0;6,06;6,78
15285;Atropelamento;Até 6 anos;Mais de um ano;Masculino;SP;SP;;;Superior Incompleto;Casado;Outro;Não;6,78;5,81;6,82;4,8;3,77;3,77;6,82;6,78
15286;Dengue;13 - 17 anos;Semanas;Masculino;MG;SP;;Estudantes;Superior Incompleto;Solteiro;Espírita;Sim;6,78;15,15;10,86;7,83;17,09;9,05;20,2;20,1
15287;Retirei o apêndice às pressas.;13 - 17 anos;Meses;Feminino;RJ;SP;;;Superior Incompleto;Solteiro;Evangélico;Não;4,77;14,14;7,83;10,86;6,78;-0,25;18,18;18,09
15288;Morte;7 - 12 anos;Mais de um ano;Masculino;SP;SP;Técnico em informatica;;Ensino Médio;Solteiro;Evangélico;Não;6,78;4,04;6,06;16,16;4,77;2,76;8,84;5,78
15289;Eu escorreguei e bati o meu supercílio em um canto da mesa do quarto;7 - 12 anos;Semanas;Masculino;SP;SP;;;Superior Completo;Solteiro;Evangélico;Sim;15,08;3,79;10,86;9,85;2,76;4,77;4,8;4,77
15290;Convulsão;;;Masculino;SP;SP;;;Técnico;União Estável;Outro;Não;3,77;1,77;5,81;14,14;2,76;4,77;3,03;2,01
15291;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;BA;SP;Técnico em Informática;;Superior Incompleto;Solteiro;Outro;Não;6,78;11,11;4,8;6,82;6,03;2,76;13,13;18,09
15292;Quando eu era crianção precisei operar do nariz, ouvido e garganta.;7 - 12 anos;Meses;Masculino;SP;SP;;;Ensino Médio;Solteiro;Evangélico;Sim;4,77;8,08;7,83;4,04;4,02;1,01;3,79;12,06
15293;Sindrome do Pânico;18 - 30 anos;Semanas;Masculino;SP;SP;Técnico Mecânico;;Técnico;Solteiro;Evangélico;Sim;6,78;14,14;11,11;11,11;11,06;7,04;3,79;13,07
15294;Situação onde minha mãe ficou enferma.;13 - 17 anos;Mais de um ano;Feminino;SP;SP;;;Ensino Médio;Solteiro;Evangélico;Não;3,77;-1,26;5,81;-1,01;-0,25;3,77;1,01;18,09
15295;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;SP;SP;;;Superior Incompleto;Solteiro;Outro;Sim;15,08;16,16;19,19;11,11;4,77;14,07;20,2;18,09
15296;Atropelamento;18 - 30 anos;Meses;Masculino;SP;SP;não;desempregado;Superior Incompleto;Solteiro;Evangélico;Não;4,77;1,01;18,18;5,05;11,06;-3,02;6,06;2,01
15297;operação de apendicite;18 - 30 anos;Meses;Masculino;SP;SP;Não;não;Ensino Médio;Casado;Evangélico;Não;6,78;14,14;2,78;4,8;5,78;7,79;6,82;19,1
15298;Falta de ar;31 - 49 anos;Alguns dias;Masculino;SP;SP;;;Superior Incompleto;Solteiro;Outro;Não;6,03;7,07;19,19;4,04;1,76;16,08;4,8;3,02
15299;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;SP;SP;;;Superior Incompleto;Solteiro;Outro;Não;5,03;-2,02;8,84;14,14;13,07;-1,01;1,01;-2,01
15301;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;SP;SP;;;Superior Completo;Solteiro;Católico;Não;0,75;5,81;9,85;10,1;1,01;13,07;5,81;2,76
15302;Morte;18 - 30 anos;Meses;Feminino;SP;SP;;;Ensino Médio;Solteiro;Evangélico;Não;6,03;2,02;2,02;3,03;1,01;-1,01;-10,1;-1,01
15303;Falecimento de minha madrinha, padrinho e avô;18 - 30 anos;Mais de um ano;Masculino;SP;SP;;autonomo;Superior Incompleto;Solteiro;Católico;Não;2,01;1,01;14,14;4,8;13,07;0;14,14;18,09
15304;Não ter pai presente;Até 6 anos;Mais de um ano;Masculino;SP;SP;;;Superior Incompleto;Solteiro;Outro;Sim;3,02;12,12;3,03;11,87;6,03;0,75;1,77;19,1
15305;Asma;18 - 30 anos;Um ano;Masculino;SP;SP;;;Superior Incompleto;Solteiro;Evangélico;Não;14,07;7,83;7,83;18,18;3,77;6,78;8,84;9,8
15306;Perder um amigo;18 - 30 anos;Mais de um ano;Masculino;BA;SP;;;Superior Incompleto;Solteiro;Católico;Sim;5,78;10,1;15,15;5,81;10,05;1,01;6,82;3,77
15307;Ainda não aconteceu nada do tipo;18 - 30 anos;Mais de um ano;Masculino;SP;SP;;;Superior Incompleto;Solteiro;Católico;Não;5,78;7,07;8,84;10,1;1,76;6,78;-0,25;-6,03
15308;Acidente;Até 6 anos;Semanas;Masculino;SP;SP;;;Técnico;Solteiro;Outro;Sim;6,03;6,06;16,16;11,87;14,07;18,09;20,2;3,02
15309;Internação;Até 6 anos;Semanas;Masculino;SP;SP;Administração;;Técnico;Solteiro;Outro;Não;3,77;6,82;2,78;4,04;10,05;4,77;5,81;18,09
15310;Dependência química;18 - 30 anos;Mais de um ano;Masculino;SP;SP;;;Superior Incompleto;Solteiro;Outro;Sim;20,1;4,04;17,17;9,09;10,05;-7,04;18,18;17,09
15311;Depressão;13 - 17 anos;Mais de um ano;Masculino;SP;SP;;;Superior Incompleto;Solteiro;Outro;Não;12,06;11,11;14,14;-1,01;4,77;17,09;7,83;19,1
15312;Acidente;Até 6 anos;Semanas;Masculino;SP;SP;;;Superior Incompleto;Solteiro;Outro;Não;6,78;7,07;3,79;9,09;-1,01;4,77;14,14;6,78
15313;Quando meu pai faleceu;7 - 12 anos;Mais de um ano;Masculino;SP;SP;Técnico em Informática Coding;;Superior Incompleto;Solteiro;Evangélico;Não;15,08;7,07;17,17;4,04;18,09;18,09;8,84;8,79
15314;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;SP;SP;;Estudante;Superior Incompleto;Solteiro;Católico;Sim;0,75;11,11;5,81;12,12;-0,25;2,01;6,82;2,76
15315;Morte;7 - 12 anos;Mais de um ano;Feminino;SC;SP;PROFESSORA;PROFESSORA;Pós-Graduação;Casado;Católico;Sim;6,78;14,14;3,79;1,01;11,06;2,76;1,77;19,1
15316;Quebrar a perna;7 - 12 anos;Alguns dias;Masculino;SP;SP;Estagiário;;Superior Completo;Solteiro;Católico;Não;4,02;15,15;2,78;14,14;-1,26;4,02;0,76;13,07
15317;Nada que me lembre.;;;Feminino;SP;SP;;;Superior Incompleto;Solteiro;Evangélico;Sim;7,04;10,1;7,83;6,82;14,07;2,01;7,83;14,07
15318;Cirurgia;7 - 12 anos;Meses;Masculino;BA;SP;;Técnico em Informática;Superior Incompleto;Solteiro;Outro;Não;15,08;10,86;9,85;11,87;13,07;4,77;17,17;17,09
15319;Quebrei o Braço;18 - 30 anos;Meses;Masculino;SP;SP;;;Superior Incompleto;Solteiro;Outro;Não;14,07;18,18;18,18;9,09;16,08;13,07;18,18;17,09
15320;Morte;18 - 30 anos;Semanas;Masculino;SP;SP;Bacharel em Educação Física;;Superior Completo;Solteiro;Católico;Sim;5,78;11,11;7,83;3,79;7,79;5,78;15,15;7,79
15321;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;SP;SP;Gestão em Tecnologia da Informação;;Superior Completo;Solteiro;Católico;Não;12,06;9,09;9,09;10,1;4,02;3,77;-0,25;2,01
15322;Doença grave;18 - 30 anos;Mais de um ano;Masculino;SP;SP;;;Superior Incompleto;Solteiro;Evangélico;Não;5,78;6,06;11,11;9,09;14,07;4,77;1,77;4,77
15323;torção do joelho;13 - 17 anos;Meses;Masculino;SP;SP;;;Ensino Médio;Solteiro;Católico;Não;13,07;12,12;18,18;-4,04;-4,02;-4,02;4,04;7,79
15324;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;SP;SP;;;Superior Incompleto;Solteiro;Outro;Não;2,01;8,08;6,06;7,83;3,77;-1,01;3,03;11,06
15325;virose;13 - 17 anos;Semanas;Masculino;SP;SP;;;Técnico;Solteiro;Outro;Sim;11,06;15,15;9,85;7,83;17,09;9,8;19,19;20,1
15337;Abuso sexual;;;Feminino;PR;PR;Administradora;Grupo Boticário;Pós-Graduação;Casado;Evangélico;Sim;14,07;-5,05;1,77;3,79;-2,26;1,01;2,02;-14,07
15338;ficar desempregada;18 - 30 anos;Um ano;Feminino;PR;PR;Serviço Social;Analista de gestão de pessoas SR;Superior Completo;Casado;Católico;Não;4,02;9,09;12,12;3,03;-2,01;5,78;15,15;5,78
15339;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;SP;SP;Marketing;Marketing;Pós-Graduação;Solteiro;Evangélico;Sim;5,78;5,81;4,8;-2,02;2,01;7,04;7,07;8,79
15340;Cirurgia;31 - 49 anos;Mais de um ano;Feminino;SP;SP;COACH;;Pós-Graduação;Solteiro;Católico;Não;13,07;3,03;2,02;6,06;-2,01;3,77;18,18;8,79
15341;desemprego;31 - 49 anos;Meses;Masculino;SP;SP;engenheiro;vendedor;Pós-Graduação;Casado;Católico;Sim;11,06;7,07;10,1;17,17;12,06;0;18,18;6,03
15342;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;SP;SP;Professora de TE;Professora de Tecbologia Educacional;Pós-Graduação;Solteiro;Evangélico;Sim;5,03;0;0,76;2,78;6,78;8,04;0,76;16,08
15343;Felizmente nao passei por nada tao grave, mais a situacao mais dificil pra mim foi tomada de descisao de sair da minha sociedade em um escritório de c;18 - 30 anos;Meses;Feminino;SP;SP;Contadora;Gerente Financeiro e Adm;Pós-Graduação;Solteiro;Evangélico;Sim;11,06;10,1;6,82;16,16;3,77;3,02;12,12;9,05
15344;Acidente;18 - 30 anos;Meses;Masculino;SP;SP;Sistemas de Informação;Gerente de Operações;Superior Completo;Casado;Evangélico;Sim;4,77;13,13;17,17;9,09;1,76;-0,25;7,83;7,79
15345;momento de luto;Até 6 anos;Mais de um ano;Masculino;SP;SP;MOTORISTA;MOTORISTA;Ensino Médio;Casado;Evangélico;Não;2,01;3,03;3,79;0,76;4,02;-2,01;-2,02;-5,03
15346;Acidente;18 - 30 anos;Semanas;Feminino;BA;SP;advogada;estudo para concurso;Superior Completo;Solteiro;Católico;Sim;3,02;-1,26;-1,26;2,78;1,76;7,04;-1,01;2,76
15562;Acidente;7 - 12 anos;Semanas;Feminino;RJ;RJ;;;Superior Incompleto;Solteiro;Outro;Sim;9,05;12,12;14,14;0;6,03;15,08;6,82;19,1
15564;baleado;31 - 49 anos;Mais de um ano;Masculino;RJ;RJ;direito;tec de enfermagem;Superior Completo;União Estável;Outro;Sim;5,03;13,13;9,85;12,12;11,06;18,09;8,08;9,05
15565;encefalite viral;13 - 17 anos;Semanas;Feminino;RJ;RJ;;;1ª a 4ª série;Casado;Espírita;Sim;14,07;8,08;6,82;8,84;14,07;-3,02;-1,26;6,78
15569;derame pieoral;Acima;Meses;Feminino;RJ;RJ;tec enf;cti;Ensino Médio;Divorciado;Católico;Não;4,77;9,09;8,84;7,07;4,02;17,09;17,17;12,81
15570;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;RJ;RJ;Enfermeira;Tec Enfermagem;Pós-Graduação;Solteiro;Evangélico;Não;7,04;0;2,78;3,79;1,76;1,01;-3,03;-1,01
15581;pneumotórax;18 - 30 anos;Semanas;Feminino;RJ;RJ;Enfermeira;Hospital Federal Cardoso Fontes;Superior Completo;Casado;Católico;Não;4,77;0,76;-0,25;1,77;-2,26;1,76;5,81;1,76
15588;fratura;18 - 30 anos;Meses;Masculino;RJ;RJ;tecnico de enfermagem;tecnico de enfermagem;Superior Incompleto;Solteiro;Católico;Não;0,75;6,82;-0,25;5,81;2,76;7,79;3,79;8,79
15590;Tuberculose Pulmonar;18 - 30 anos;Meses;Feminino;RJ;RJ;Enfermeira;Tec de Enfermegem;Pós-Graduação;Solteiro;Outro;Não;2,76;9,09;6,82;11,11;4,77;-1,01;13,13;7,79
15591;NEURINOMA LOMBAR;7 - 12 anos;Mais de um ano;Feminino;RJ;RJ;Enfermeira;ROTINA CTI;Pós-Graduação;Casado;Católico;Não;3,77;6,82;4,04;8,84;7,04;4,02;5,81;20,1
15592;Segunda gravidez.;31 - 49 anos;Semanas;Feminino;RJ;RJ;Enfermeira;Tec de Enfermegem;Superior Completo;Solteiro;Católico;Não;8,04;0,76;6,82;7,83;7,79;-2,01;14,14;7,79
15593;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;RJ;RJ;TEC EM ENFERMAGEM;Tec de Enfermegem;Superior Incompleto;Solteiro;Católico;Não;13,07;14,14;3,03;0;2,76;2,76;8,84;2,01
15594;Cirurgia;18 - 30 anos;Semanas;Feminino;RJ;RJ;enfermagem;hospital cardoso fontes;Superior Completo;Solteiro;Espírita;Não;10,05;8,08;1,77;2,78;0,75;9,05;0,76;4,77
15595;não tive;;;Feminino;RJ;RJ;enfermagem;enfermeira;Pós-Graduação;Casado;Espírita;Não;17,09;16,16;0,76;13,13;1,76;12,06;20,2;18,09
15596;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;RJ;RJ;;;Ensino Médio;Casado;Católico;Não;13,07;12,12;10,1;17,17;9,05;12,06;15,15;17,09
15597;Acidente;31 - 49 anos;Alguns dias;Feminino;RJ;RJ;ENFERMEIRA;HFCF;Superior Completo;Casado;Católico;Não;7,04;5,05;-2,02;0,76;6,03;6,78;2,78;2,76
15598;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;DF;RJ;;;Pós-Graduação;Casado;Evangélico;Não;4,77;13,13;17,17;16,16;15,08;3,77;8,84;9,8
15599;Acicente de carro;Até 6 anos;Semanas;Feminino;SP;RJ;Enfermeira;Técnica em enfermagem;Pós-Graduação;Casado;Evangélico;Não;17,09;3,79;17,17;-6,06;9,8;17,09;18,18;18,09
15600;Falecimento de minha mãe;7 - 12 anos;Meses;Masculino;RJ;RJ;Enfermagem;HFCF;Pós-Graduação;Casado;Católico;Não;5,78;3,79;5,81;0;1,76;15,08;6,82;6,78
15602;GRAVIDEZ PRE ECLAMPSIA;31 - 49 anos;Alguns dias;Feminino;AC;AC;TEC DE ENFERMAGEM;;Ensino Médio;Divorciado;Católico;Não;2,01;0,76;4,04;3,03;-0,25;-2,26;5,81;0,75
15603;Doença grave;18 - 30 anos;Semanas;Feminino;SP;RJ;Enfermeiro;HMMC;Pós-Graduação;Casado;Católico;Não;13,07;7,83;8,84;10,1;7,79;3,77;17,17;19,1
15604;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Masculino;RJ;RJ;Enfermeiro;HMMC;Pós-Graduação;Solteiro;Outro;Sim;17,09;17,17;20,2;20,2;20,1;19,1;20,2;20,1
15605;com certeza ,foi o falecimento da minha irmã de leucemia;7 - 12 anos;Mais de um ano;Feminino;RJ;RJ;Enfermeiro;HMMC;Pós-Graduação;Divorciado;Católico;Não;15,08;16,16;5,05;20,2;-3,02;-6,03;8,84;18,09
15607;Morte;18 - 30 anos;Um ano;Feminino;RJ;RJ;Enfermeira;UTI;Pós-Graduação;Casado;Outro;Sim;3,77;2,78;6,06;5,81;3,77;4,77;4,04;5,78
15608;ASSISTENCIA A PORTADORES DE HIV;31 - 49 anos;Mais de um ano;Masculino;RJ;RJ;TEC DE ENFERMAGEM;HMMC;Ensino Médio;Casado;Evangélico;Sim;9,8;11,11;9,09;6,06;4,77;10,05;6,82;14,07
15610;Doença grave;31 - 49 anos;Semanas;Feminino;RJ;RJ;Enfermeira;cti pediatrico;Pós-Graduação;Casado;Católico;Sim;4,02;8,84;8,84;3,03;8,79;5,78;8,84;9,8
15621;Bactéria rara no Pulmão;18 - 30 anos;Semanas;Masculino;BA;BA;Relações Internacionais;Produção de Eventos;Pós-Graduação;Casado;Católico;Sim;2,76;17,17;1,77;2,02;-1,01;3,02;15,15;18,09
15622;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;SP;BA;Mercadóloga;Comunicação e Marketing;Pós-Graduação;Casado;Católico;Sim;5,78;4,8;16,16;5,81;7,79;-0,25;5,81;18,09
15623;Acidente;13 - 17 anos;Mais de um ano;Masculino;BA;BA;DESENHO;GERENTE DE CRIAÇÃO;Superior Completo;União Estável;Espírita;Não;7,79;19,19;0;7,83;0,75;5,03;17,17;18,09
15624;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;SP;BA;publicitária;gerente comercial;Pós-Graduação;Casado;Católico;Sim;-0,25;15,15;4,8;5,05;9,05;10,8;17,17;19,1
16286;Doença grave;18 - 30 anos;Um ano;Feminino;PR;PR;Licenciada em Química;Mestranda em Química;Pós-Graduação;Solteiro;Católico;Sim;12,06;-5,3;-1,26;1,77;4,02;2,76;-1,01;4,77
16287;sepse em decorrência de uma infecção urinária;31 - 49 anos;Meses;Feminino;PR;PR;Psicologia;Psicóloga;Pós-Graduação;Casado;Católico;Não;3,02;10,86;9,85;9,09;18,09;10,8;17,17;19,1
16289;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;PR;PR;Técnica cozinha;;Superior Incompleto;Casado;Católico;Não;3,77;8,84;3,03;4,04;0,75;8,79;7,83;8,79
16291;Assalto;Até 6 anos;Alguns dias;Masculino;SP;PR;Jornalista;Dono de agência;Pós-Graduação;Casado;Evangélico;Sim;11,06;17,17;16,16;17,17;14,07;7,79;16,16;19,1
16294;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;PR;PR;;;Superior Incompleto;Solteiro;Católico;Não;4,02;5,05;-3,28;13,13;12,06;8,04;2,02;7,79
16295;Nada relevante para declarar, um momento difícil foi a separação, mas não dá para considerar grave.;18 - 30 anos;Semanas;Feminino;PR;PR;Biólogo;Culinarista;Pós-Graduação;Divorciado;Católico;Sim;6,03;12,12;7,83;7,07;14,07;7,79;6,82;11,81
16297;Acidente;Até 6 anos;Semanas;Feminino;PR;PR;Técnica em Radiologia;;Superior Incompleto;Solteiro;Católico;Sim;0;-4,29;4,8;7,83;6,03;9,05;-2,27;8,79
16298;Queda com fratura mse;13 - 17 anos;Mais de um ano;Masculino;PR;PR;Fisioterapeuta;Fisioterapeuta intensivista;Pós-Graduação;Casado;Católico;Sim;2,76;6,06;18,18;5,81;2,76;3,77;13,13;19,1
16299;Acidente;18 - 30 anos;Um ano;Feminino;PR;PR;Técnico em Saúde Bucal;Auxiliar em Saúde Bucal;Técnico;Casado;Católico;Não;9,05;4,04;10,86;3,03;-2,01;5,78;3,79;6,78
16300;Doença grave;13 - 17 anos;Mais de um ano;Feminino;PR;PR;Distr. de Cosmeticos;;Ensino Médio;Casado;Católico;Não;4,77;16,16;3,79;2,78;2,76;1,76;4,8;20,1
16303;Complicações da DC, endoscopia de urgência;18 - 30 anos;Meses;Feminino;SP;PR;bacharela em Direito;Auxiliar Jurídico;Superior Completo;Solteiro;Outro;Não;0;-0,25;1,77;10,1;11,06;-3,02;12,12;1,76
16309;Amigdalite;18 - 30 anos;Alguns dias;Feminino;SP;SP;;;Superior Incompleto;Solteiro;Outro;Não;4,77;1,77;2,78;-5,05;-4,27;1,76;-0,25;1,01
16310;Perda da minha mãe;7 - 12 anos;Mais de um ano;Feminino;PR;PR;Ciências Biológicas;;Superior Completo;Solteiro;Espírita;Não;2,01;6,06;-5,05;8,84;12,06;6,03;-3,28;-2,01
16314;Doença grave;18 - 30 anos;Meses;Feminino;SP;PR;Professora de educação física;Autônoma;Superior Completo;Casado;Evangélico;Sim;6,78;10,1;6,82;5,81;3,77;6,78;4,8;13,07
16316;Doença grave;13 - 17 anos;Mais de um ano;Feminino;MS;PR;;;Superior Incompleto;Solteiro;Católico;Não;3,77;2,78;-1,01;-1,26;2,76;0;1,77;4,77
16318;Aborto;31 - 49 anos;Alguns dias;Feminino;PR;PR;Pedagogia;Professora;Pós-Graduação;Casado;Católico;Não;3,77;6,82;5,81;4,04;3,77;7,04;16,16;18,09
16325;Síndrome do pânico;18 - 30 anos;Um ano;Feminino;AC;AC;Biomedicina;;Pós-Graduação;Casado;Católico;Não;3,02;-1,26;0,76;-1,26;3,02;5,03;-3,03;4,77
16326;Perda da mãe;13 - 17 anos;Mais de um ano;Feminino;SC;SC;Biologia;;Pós-Graduação;Casado;Católico;Não;1,76;-2,27;5,05;-1,26;1,76;3,77;2,78;2,76
16327;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;PR;PR;Contadora;Professora mediadora;Pós-Graduação;Solteiro;Católico;Sim;3,77;9,09;0,76;2,02;5,78;1,01;4,04;9,8
16329;Transtorno de Ansiedade Generalizado;18 - 30 anos;Mais de um ano;Feminino;MG;MG;Biomedicina;Auxiliar Administrativo;Pós-Graduação;Solteiro;Evangélico;Não;8,79;-5,05;9,85;1,01;6,03;3,02;-5,3;-3,02
16330;Cálculos na vesícula biliar inflamados;13 - 17 anos;Mais de um ano;Feminino;RS;SC;Letra Licenciatura;Assistente Administrativo;Superior Completo;União Estável;Católico;Não;3,02;-4,04;-3,03;-2,02;-4,27;0;-4,04;0
16331;Doença grave;Acima;Mais de um ano;Feminino;SP;SP;Professora;;Superior Completo;Viúvo;Católico;Sim;-2,01;8,08;-11,11;19,19;7,04;17,09;11,11;16,08
16334;Síndrome do pânico;18 - 30 anos;Meses;Feminino;PR;PR;Marketing;Marketing;Pós-Graduação;Casado;Espírita;Sim;5,78;10,86;7,83;9,85;6,78;16,08;10,86;19,1
16335;Morte;18 - 30 anos;Meses;Feminino;SP;SP;Relações públicas;Empresária;Pós-Graduação;Casado;Católico;Sim;11,06;12,12;6,82;9,09;3,77;10,05;7,83;17,09
16336;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;PR;PR;;Funcionário público;Superior Completo;Solteiro;Católico;Não;-0,25;0;0,76;1,77;-1,01;16,08;1,01;0
16338;Nenhuma resposta;Nenhuma resposta;Nenhuma resposta;Feminino;PR;PR;Contabilidade;Analista Financeiro;Superior Completo;Solteiro;Católico;Não;3,02;-9,34;4,04;2,02;4,02;-2,01;-2,02;-2,01
