Numero do Sujeito,1a. Doença,Idade 1a. Doença,Tempo 1a Doença,Sexo,UF Nascimento,UF,Formação,Atividade,Escolaridade,Estado Civil,Religião,Outro Idioma,Análise do Contexto,Autoconfiança,Autocontrole,Conquistar e Manter Pessoas,Empatia,Leitura Corporal,Otimismo com a Vida,Sentido da Vida
15301,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,SP,SP,,,Superior Completo,Solteiro,Católico,Não,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-I),Boa face ao estresse (PC-I),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Excelente face ao estresse,Boa face ao estresse (PC-P)
15302,Morte,18 - 30 anos,Meses,Feminino,SP,SP,,,Ensino Médio,Solteiro,Evangélico,Não,Excelente face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Fraca face ao estresse (PC-P),Boa face ao estresse (PC-P)
15303,"Falecimento de minha madrinha, padrinho e avô",18 - 30 anos,Mais de um ano,Masculino,SP,SP,,autonomo,Superior Incompleto,Solteiro,Católico,Não,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Boa face ao estresse(PC-P),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15304,Não ter pai presente,Até 6 anos,Mais de um ano,Masculino,SP,SP,,,Superior Incompleto,Solteiro,Outro,Sim,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-P),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-I)
15305,Asma,18 - 30 anos,Um ano,Masculino,SP,SP,,,Superior Incompleto,Solteiro,Evangélico,Não,Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Fraca diante do estresse (PC-I),Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Boa face ao estresse (PC-I)
15306,Perder um amigo,18 - 30 anos,Mais de um ano,Masculino,BA,SP,,,Superior Incompleto,Solteiro,Católico,Sim,Excelente face ao estresse,Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-I),Boa face ao estresse(PC-P),Excelente face ao estresse,Forte face ao estresse (PC-P)
15307,Ainda não aconteceu nada do tipo,18 - 30 anos,Mais de um ano,Masculino,SP,SP,,,Superior Incompleto,Solteiro,Católico,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P)
15308,Acidente,Até 6 anos,Semanas,Masculino,SP,SP,,,Técnico,Solteiro,Outro,Sim,Excelente face ao estresse,ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC - I),Fraca face ao estresse (PC-I),Boa face ao estresse (PC-P)
15309,Internação,Até 6 anos,Semanas,Masculino,SP,SP,Administração,,Técnico,Solteiro,Outro,Não,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,Excelente face ao estresse,Fraca face ao estresse (PC-I)
15310,Dependência química,18 - 30 anos,Mais de um ano,Masculino,SP,SP,,,Superior Incompleto,Solteiro,Outro,Sim,Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),Fraca diante do estresse (PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15311,Depressão,13 - 17 anos,Mais de um ano,Masculino,SP,SP,,,Superior Incompleto,Solteiro,Outro,Não,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC - I),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15312,Acidente,Até 6 anos,Semanas,Masculino,SP,SP,,,Superior Incompleto,Solteiro,Outro,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse
15313,Quando meu pai faleceu,7 - 12 anos,Mais de um ano,Masculino,SP,SP,Técnico em Informática Coding,,Superior Incompleto,Solteiro,Evangélico,Não,Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC - I),Forte face ao estresse (PC-I),Forte face ao estresse (PC- I)
15314,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,SP,SP,,Estudante,Superior Incompleto,Solteiro,Católico,Sim,Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,Boa face ao estresse (PC-P)
15315,Morte,7 - 12 anos,Mais de um ano,Feminino,SC,SP,PROFESSORA,PROFESSORA,Pós-Graduação,Casado,Católico,Sim,Excelente face ao estresse,Moderada face ao estresse (PC-I),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-I),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-I)
15316,Quebrar a perna,7 - 12 anos,Alguns dias,Masculino,SP,SP,Estagiário,,Superior Completo,Solteiro,Católico,Não,Forte face ao estresse (PC-P),Fraca face ao estresse (PC-I),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I)
15317,Nada que me lembre.,,,Feminino,SP,SP,,,Superior Incompleto,Solteiro,Evangélico,Sim,Excelente face ao estresse,Boa face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Boa face ao estresse(PC-P),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I)
15318,Cirurgia,7 - 12 anos,Meses,Masculino,BA,SP,,Técnico em Informática,Superior Incompleto,Solteiro,Outro,Não,Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I),Boa face ao estresse (PC-I),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15319,Quebrei o Braço,18 - 30 anos,Meses,Masculino,SP,SP,,,Superior Incompleto,Solteiro,Outro,Não,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15320,Morte,18 - 30 anos,Semanas,Masculino,SP,SP,Bacharel em Educação Física,,Superior Completo,Solteiro,Católico,Sim,Excelente face ao estresse,Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),Forte face ao estresse (PC- I)
15321,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,SP,SP,Gestão em Tecnologia da Informação,,Superior Completo,Solteiro,Católico,Não,Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I),Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
15322,Doença grave,18 - 30 anos,Mais de um ano,Masculino,SP,SP,,,Superior Incompleto,Solteiro,Evangélico,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse
15323,torção do joelho,13 - 17 anos,Meses,Masculino,SP,SP,,,Ensino Médio,Solteiro,Católico,Não,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-P),Moderada face ao estresse (PC-P),Excelente face ao estresse,Forte face ao estresse (PC- I)
15324,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,SP,SP,,,Superior Incompleto,Solteiro,Outro,Não,Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-P),Boa face ao estresse(PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-I)
15325,virose,13 - 17 anos,Semanas,Masculino,SP,SP,,,Técnico,Solteiro,Outro,Sim,Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I),Boa face ao estresse (PC-I),Forte face ao estresse (PC-I),Fraca face ao estresse (PC-I),Boa face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15337,Abuso sexual,,,Feminino,PR,PR,Administradora,Grupo Boticário,Pós-Graduação,Casado,Evangélico,Sim,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-P)
15338,ficar desempregada,18 - 30 anos,Um ano,Feminino,PR,PR,Serviço Social,Analista de gestão de pessoas SR,Superior Completo,Casado,Católico,Não,Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse
15339,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,SP,SP,Marketing,Marketing,Pós-Graduação,Solteiro,Evangélico,Sim,Excelente face ao estresse,ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Excelente face ao estresse,Forte face ao estresse (PC- I)
15340,Cirurgia,31 - 49 anos,Mais de um ano,Feminino,SP,SP,COACH,,Pós-Graduação,Solteiro,Católico,Não,Moderada face ao estresse (PC-I),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Fraca face ao estresse (PC-I),Forte face ao estresse (PC- I)
15341,desemprego,31 - 49 anos,Meses,Masculino,SP,SP,engenheiro,vendedor,Pós-Graduação,Casado,Católico,Sim,Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-I),Fraca diante do estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse(PC-P),Fraca face ao estresse (PC-I),ExcelÃªncia face ao estresse
15342,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,SP,SP,Professora de TE,Professora de Tecbologia Educacional,Pós-Graduação,Solteiro,Evangélico,Sim,Excelente face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),Fraca face ao estresse (PC-I)
15343,"Felizmente nao passei por nada tao grave, mais a situacao mais dificil pra mim foi tomada de descisao de sair da minha sociedade em um escritório de c",18 - 30 anos,Meses,Feminino,SP,SP,Contadora,Gerente Financeiro e Adm,Pós-Graduação,Solteiro,Evangélico,Sim,Boa face ao estresse (PC-I),Boa face ao estresse (PC-I),ExcelÃªncia face ao estresse,Fraca diante do estresse (PC-I),Forte face ao estresse (PC-P),Boa face ao estresse(PC-P),Moderada face ao estresse (PC-I),Forte face ao estresse (PC- I)
15344,Acidente,18 - 30 anos,Meses,Masculino,SP,SP,Sistemas de Informação,Gerente de Operações,Superior Completo,Casado,Evangélico,Sim,Excelente face ao estresse,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Forte face ao estresse (PC-I),Forte face ao estresse (PC- I)
15345,momento de luto,Até 6 anos,Mais de um ano,Masculino,SP,SP,MOTORISTA,MOTORISTA,Ensino Médio,Casado,Evangélico,Não,Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse(PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P)
15346,Acidente,18 - 30 anos,Semanas,Feminino,BA,SP,advogada,estudo para concurso,Superior Completo,Solteiro,Católico,Sim,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
15562,Acidente,7 - 12 anos,Semanas,Feminino,RJ,RJ,,,Superior Incompleto,Solteiro,Outro,Sim,Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),Excelente face ao estresse,Fraca face ao estresse (PC-I)
15564,baleado,31 - 49 anos,Mais de um ano,Masculino,RJ,RJ,direito,tec de enfermagem,Superior Completo,União Estável,Outro,Sim,Excelente face ao estresse,Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I),Fraca face ao estresse (PC - I),Forte face ao estresse (PC-I),Forte face ao estresse (PC- I)
15565,encefalite viral,13 - 17 anos,Semanas,Feminino,RJ,RJ,,,1ª a 4ª série,Casado,Espírita,Sim,Moderada face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse
15569,derame pieoral,Acima,Meses,Feminino,RJ,RJ,tec enf,cti,Ensino Médio,Divorciado,Católico,Não,Excelente face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Fraca face ao estresse (PC - I),Fraca face ao estresse (PC-I),Moderada face ao estresse (PC-I)
15570,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,RJ,RJ,Enfermeira,Tec Enfermagem,Pós-Graduação,Solteiro,Evangélico,Não,Excelente face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse (PC-P)
15581,pneumotórax,18 - 30 anos,Semanas,Feminino,RJ,RJ,Enfermeira,Hospital Federal Cardoso Fontes,Superior Completo,Casado,Católico,Não,Excelente face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-P),Boa face ao estresse(PC-P),Excelente face ao estresse,Boa face ao estresse (PC-P)
15588,fratura,18 - 30 anos,Meses,Masculino,RJ,RJ,tecnico de enfermagem,tecnico de enfermagem,Superior Incompleto,Solteiro,Católico,Não,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Forte face ao estresse (PC-P),Forte face ao estresse (PC- I)
15590,Tuberculose Pulmonar,18 - 30 anos,Meses,Feminino,RJ,RJ,Enfermeira,Tec de Enfermegem,Pós-Graduação,Solteiro,Outro,Não,Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Moderada face ao estresse (PC-I),ExcelÃªncia face ao estresse,Boa face ao estresse(PC-P),Moderada face ao estresse (PC-I),Forte face ao estresse (PC- I)
15591,NEURINOMA LOMBAR,7 - 12 anos,Mais de um ano,Feminino,RJ,RJ,Enfermeira,ROTINA CTI,Pós-Graduação,Casado,Católico,Não,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-P),Excelente face ao estresse,Fraca face ao estresse (PC-I)
15592,Segunda gravidez.,31 - 49 anos,Semanas,Feminino,RJ,RJ,Enfermeira,Tec de Enfermegem,Superior Completo,Solteiro,Católico,Não,Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,Forte face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse(PC-P),Moderada face ao estresse (PC-I),Forte face ao estresse (PC- I)
15593,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Masculino,RJ,RJ,TEC EM ENFERMAGEM,Tec de Enfermegem,Superior Incompleto,Solteiro,Católico,Não,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse(PC-P),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P)
15594,Cirurgia,18 - 30 anos,Semanas,Feminino,RJ,RJ,enfermagem,hospital cardoso fontes,Superior Completo,Solteiro,Espírita,Não,Boa face ao estresse (PC-I),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Forte face ao estresse (PC-I),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse
15595,não tive,,,Feminino,RJ,RJ,enfermagem,enfermeira,Pós-Graduação,Casado,Espírita,Não,Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15596,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,RJ,RJ,,,Ensino Médio,Casado,Católico,Não,Moderada face ao estresse (PC-I),Moderada face ao estresse (PC-I),Boa face ao estresse (PC-I),Fraca diante do estresse (PC-I),Forte face ao estresse (PC-I),Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15597,Acidente,31 - 49 anos,Alguns dias,Feminino,RJ,RJ,ENFERMEIRA,HFCF,Superior Completo,Casado,Católico,Não,Excelente face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),ExcelÃªncia face ao estresse,ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P)
15598,Nenhuma resposta,Nenhuma resposta,Nenhuma resposta,Feminino,DF,RJ,,,Pós-Graduação,Casado,Evangélico,Não,Excelente face ao estresse,Moderada face ao estresse (PC-I),Fraca face ao estresse (PC-I),Fraca diante do estresse (PC-I),Moderada face ao estresse (PC-I),Forte face ao estresse (PC-P),Forte face ao estresse (PC-I),Boa face ao estresse (PC-I)
15599,Acicente de carro,Até 6 anos,Semanas,Feminino,SP,RJ,Enfermeira,Técnica em enfermagem,Pós-Graduação,Casado,Evangélico,Não,Fraca face ao estresse (PC-I),Forte face ao estresse (PC-P),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-P),Boa face ao estresse (PC-I),Fraca face ao estresse (PC - I),Fraca face ao estresse (PC-I),Fraca face ao estresse (PC-I)
15600,Falecimento de minha mãe,7 - 12 anos,Meses,Masculino,RJ,RJ,Enfermagem,HFCF,Pós-Graduação,Casado,Católico,Não,Excelente face ao estresse,Forte face ao estresse (PC-P),ExcelÃªncia face ao estresse,Boa face ao estresse (PC-P),Boa face ao estresse (PC-P),Moderada face ao estresse (PC-I),Excelente face ao estresse,ExcelÃªncia face ao estresse
