Numero do Sujeito,1a. Doença,Idade 1a. Doença,Tempo 1a Doença,Sexo,UF Nascimento,UF,Formação,Atividade,Escolaridade,Estado Civil,Religião,Outro Idioma,Análise do Contexto,Autoconfiança,Autocontrole,Conquistar e Manter Pessoas,Empatia,Leitura Corporal,Otimismo com a Vida,Sentido da Vida
17833,primeira crise de ansiedade na Faculdade,18 - 30 anos,Mais de um ano,Feminino,SP,SP,Enfermagem,Residente de Enfermagem,Superior Completo,Solteiro,Católico,Não,Moderada no estresse (PC-I),Moderada no estresse (PC-I),Moderada no estresse (PC-I),Fraca diante do impacto do estresse (PC-I),Forte no estresse (PC-I),Moderada no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
17837,traição do meu marido,31 - 49 anos,Mais de um ano,Feminino,SP,SP,Fonoaudióloga,fonoaudióloga,Pós-Graduação,Casado,Católico,Não,Boa no estresse (PC-P),Excelente face ao estresse,Excelente no estresse,Forte diante do impacto do estresse (PC-I),Excelente no estresse,Fraca no estresse (PC-P),Excelente no estresse,Excelente no estresse
17899,Esclerose Múltipla,18 - 30 anos,Mais de um ano,Feminino,RS,SP,Medicina,Médica Residente em Radioterapia,Superior Completo,Solteiro,Outro,Sim,Excelente no estresse,Boa no estresse (PC-P),Fraca no estresse (PC-I),Boa diante do impacto do estresse (PC-P),Moderada no estresse (PC-P),Forte no estresse (PC-P),Boa no estresse (PC-P),Fraca no estresse (PC-P)
17901,"Morte de 2 familiares, minha avó materna e meu primo.",18 - 30 anos,Mais de um ano,Feminino,SP,SP,Bióloga,Aluna de Mestrado,Superior Completo,Solteiro,Outro,Não,Excelente no estresse,Moderada no estresse (PC-I),Boa no estresse (PC-P),Boa diante do impacto do estresse (PC-P),Moderada no estresse (PC-P),Forte no estresse (PC-I),Forte no estresse (PC-P),Boa no estresse (PC-I)
17903,artrodese da coluna cervical /divorcio dos pais,13 - 17 anos,Mais de um ano,Feminino,SP,SP,dentista,medica,Superior Completo,Solteiro,Espírita,Sim,Forte no estresse (PC-I),Excelente face ao estresse,Boa no estresse (PC-P),Boa diante do impacto do estresse (PC-P),Boa no estresse (PC-P),Excelente no estresse,Boa no estresse (PC-P),Moderada no estresse (PC-I)
17960,"Nenhuma, talvez relacionamento",18 - 30 anos,Um ano,Feminino,AC,SP,,,Pós-Graduação,Divorciado,Outro,Sim,Boa no estresse (PC-P),Excelente face ao estresse,Excelente no estresse,Forte diante do impacto do estresse (PC-P),Boa no estresse (PC-P),Forte no estresse (PC-P),Boa no estresse (PC-I),Excelente no estresse
17961,Infecção ouvido,Até 6 anos,Meses,Feminino,SP,SP,Administração industrial,Schawk,Pós-Graduação,Casado,Espírita,Sim,Boa no estresse (PC-I),Boa no estresse (PC-P),Forte no estresse (PC-P),Fraca diante do impacto do estresse (PC-I),Excelente no estresse,Boa no estresse (PC-P),Excelente no estresse,Boa no estresse (PC-P)
17962,Tanque caiu no meu dedo,Até 6 anos,Meses,Feminino,SP,SP,Administração,Chefe de Riscos,Superior Completo,Casado,Evangélico,Sim,Excelente no estresse,Fraca no estresse (PC-P),Excelente no estresse,Moderada diante do impacto do estresse (PC-P),Boa no estresse (PC-P),Moderada no estresse (PC-P),Boa no estresse (PC-P),Fraca no estresse (PC-P)
17963,,,,Feminino,SP,SP,Administrador de Empresa,Técnico,Superior Completo,Divorciado,Católico,Não,Forte no estresse (PC-P),Excelente face ao estresse,Excelente no estresse,Forte diante do impacto do estresse (PC-I),Fraca no estresse (PC-I),Excelente no estresse,Fraca no estresse (PC-I),Fraca no estresse (PC-I)
17964,quando tentaram colocar fogo em meu carro na minha residencia,18 - 30 anos,Mais de um ano,Feminino,SP,SP,Instrumentadora Cirúrgica,Instrumentadora,Técnico,Casado,Evangélico,Não,Forte no estresse (PC-I),Boa no estresse (PC-I),Forte no estresse (PC-P),Fraca diante do impacto do estresse (PC-I),Boa no estresse (PC-I),Moderada no estresse (PC-P),Fraca no estresse (PC-I),Boa no estresse (PC-I)
17965,acidente automovel,31 - 49 anos,Semanas,Feminino,SP,SP,advogada,advogada,Pós-Graduação,Casado,Católico,Não,Boa no estresse (PC-I),Fraca no estresse (PC-P),Boa no estresse (PC-P),Fraca no estresse (PC-P),Fraca no estresse (PC-P),Boa no estresse (PC-P),Fraca no estresse (PC-P),Boa no estresse (PC-P)
18138,Separação dos pais,Até 6 anos,Mais de um ano,Feminino,SP,SP,Direito,Atendimento a clientes,Pós-Graduação,Casado,Católico,Sim,Boa no estresse (PC-P),Boa no estresse (PC-P),Boa no estresse (PC-P),Boa face ao impacto do estresse (PC-I),Boa no estresse (PC-P),Boa no estresse (PC-P),Boa no estresse (PC-P),Boa no estresse (PC-P)
18139,"Uma pessoa se jogou de um viaduto, caindo na via e eu a atropelei",31 - 49 anos,Semanas,Feminino,SP,SP,Bacharel em Adaministração de Empresas,,Superior Completo,Casado,Católico,Não,Excelente no estresse,Excelente face ao estresse,Boa no estresse (PC-I),Forte diante do impacto do estresse (PC-I),Boa no estresse (PC-P),Boa no estresse (PC-P),Excelente no estresse,Boa no estresse (PC-P)
18140,Diverticulite aguda de minha mãe,18 - 30 anos,Mais de um ano,Feminino,SP,SP,Tecnico de Segurança do Trabalho,Auxiliar de diretoria,Superior Incompleto,Casado,Evangélico,Não,Boa no estresse (PC-P),Fraca no estresse (PC-I),Boa no estresse (PC-I),Forte diante do impacto do estresse (PC-I),Boa no estresse (PC-I),Moderada no estresse (PC-I),Fraca no estresse (PC-I),Moderada no estresse (PC-I)
18142,Fiquei desempregado por um ano e 4 meses,18 - 30 anos,Mais de um ano,Masculino,SP,SP,Corretor de Seguros,Gerente de Relacionamento com Clientes,Superior Incompleto,Casado,Outro,Não,Excelente no estresse,Forte no estresse (PC-I),Boa no estresse (PC-P),Forte diante do impacto do estresse (PC-I),Excelente no estresse,Forte no estresse (PC-P),Excelente no estresse,Forte no estresse (PC-P)
18144,sindrome do panico,31 - 49 anos,Mais de um ano,Feminino,SP,SP,advogada,assessora juridica,Superior Completo,Casado,Católico,Sim,Forte no estresse (PC-I),Moderada no estresse (PC-P),Excelente no estresse,Moderada diante do impacto do estresse (PC-I),Forte no estresse (PC-I),Forte no estresse (PC-P),Forte no estresse (PC-P),Forte no estresse (PC-P)
18145,Sai de casa,18 - 30 anos,Um ano,Feminino,SP,SP,Adm Gestão de Pessoas,Ass. de RH,Pós-Graduação,Casado,Evangélico,Não,Forte no estresse (PC-P),Fraca no estresse (PC-I),Forte no estresse (PC-I),Fraca diante do impacto do estresse (PC-I),Excelente no estresse,Forte no estresse (PC-I),Fraca no estresse (PC-I),Moderada no estresse (PC-I)
18146,Fraturei a Cervical,18 - 30 anos,Meses,Masculino,SP,SP,Tecnólogo em Mecânica e Pós Graduado em Adm.,Gerente Geral,Pós-Graduação,Divorciado,Outro,Não,Moderada no estresse (PC-I),Forte no estresse (PC-I),Fraca no estresse (PC-I),Boa face ao impacto do estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I),Boa no estresse (PC-P)
18147,Fiquei internado com 11 anos e passei 2 dias desacordado por mal uso de uma medicação,7 - 12 anos,Mais de um ano,Masculino,SP,SP,Graduando Ciências Contábeis,Auxiliar de Escrita Fiscal,Superior Incompleto,Casado,Católico,Não,Forte no estresse (PC-P),Fraca no estresse (PC-P),Moderada no estresse (PC-I),Excelente face ao impacto do estresse (PC-E),Boa no estresse (PC-P),Fraca no estresse (PC-P),Boa no estresse (PC-P),Boa no estresse (PC-P)
18148,NENHUM,,,Masculino,MG,MG,CONTADOR,GESTOR DE EMPRESA CONTÁBIL,Pós-Graduação,Casado,Católico,Não,Forte no estresse (PC-I),Excelente face ao estresse,Forte no estresse (PC-P),Moderada diante do impacto do estresse (PC-I),Excelente no estresse,Excelente no estresse,Boa no estresse (PC-I),Fraca no estresse (PC-I)
18151,Quando fiquei internado com pneumonia,7 - 12 anos,Semanas,Masculino,SP,SP,publicitário,A Cuca,Pós-Graduação,Casado,Outro,Sim,Moderada no estresse (PC-I),Boa no estresse (PC-I),Forte no estresse (PC-P),Forte diante do impacto do estresse (PC-P),Excelente no estresse,Fraca no estresse (PC-P),Moderada no estresse (PC-I),Moderada no estresse (PC-P)
18152,cancer,Acima,Mais de um ano,Masculino,SP,SP,tecnico contabilidade,gerente contabil,Superior Completo,Divorciado,Espírita,Não,Boa no estresse (PC-I),Fraca no estresse (PC-I),Boa no estresse (PC-I),Fraca diante do impacto do estresse (PC-I),Forte no estresse (PC-I),Boa no estresse (PC-P),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
18153,Assédio Moral,18 - 30 anos,Um ano,Feminino,SP,SP,Radialista,Produtora Executiva,Superior Completo,União Estável,Espírita,Sim,Excelente no estresse,Forte no estresse (PC-I),Forte no estresse (PC-P),Forte diante do impacto do estresse (PC-I),Forte no estresse (PC-I),Boa no estresse (PC-P),Boa no estresse (PC-P),Boa no estresse (PC-P)
18154,Ser demitida sem justa causa.,31 - 49 anos,Meses,Feminino,SP,SP,Psicóloga/Pedagoga,,Pós-Graduação,Casado,Católico,Não,Forte no estresse (PC-P),Excelente face ao estresse,Forte no estresse (PC-I),Forte diante do impacto do estresse (PC-I),Boa no estresse (PC-I),Forte no estresse (PC-I),Excelente no estresse,Fraca no estresse (PC-I)
18155,laringite estridulosa com 5anos,Até 6 anos,Alguns dias,Feminino,RS,SP,medica,plantonista UTI pediátrica,Pós-Graduação,Solteiro,Outro,Sim,Boa no estresse (PC-P),Boa no estresse (PC-I),Forte no estresse (PC-I),Boa face ao impacto do estresse (PC-I),Forte no estresse (PC-P),Boa no estresse (PC-P),Moderada no estresse (PC-I),Forte no estresse (PC-P)
18200,PERDA DOS AVÓS MATERNOS EM INTERVALO DE 6 MESES,31 - 49 anos,Mais de um ano,Masculino,SP,BA,Desenhista Industrial,HEAD DE CRIAÇÃO,Pós-Graduação,Casado,Católico,Não,Forte no estresse (PC-P),Boa no estresse (PC-I),Excelente no estresse,Excelente face ao impacto do estresse (PC-E),Boa no estresse (PC-P),Boa no estresse (PC-P),Moderada no estresse (PC-I),Boa no estresse (PC-P)
18201,Quando me envolvi em um acidente de moto.,18 - 30 anos,Meses,Masculino,MG,MG,,,Superior Completo,União Estável,Católico,Não,Excelente no estresse,Excelente face ao estresse,Excelente no estresse,Forte diante do impacto do estresse (PC-I),Forte no estresse (PC-I),Forte no estresse (PC-P),Excelente no estresse,Forte no estresse (PC-I)
18202,Migração para o Brasil,18 - 30 anos,Mais de um ano,Masculino,SP,AC,Designer,Empresario,Superior Completo,Casado,Outro,Sim,Excelente no estresse,Excelente face ao estresse,Excelente no estresse,Excelente face ao impacto do estresse (PC-E),Moderada no estresse (PC-P),Excelente no estresse,Excelente no estresse,Excelente no estresse
18203,Rompimento do negócio familiar,18 - 30 anos,Mais de um ano,Masculino,RS,RS,ADM,Empresário,Superior Completo,Casado,Católico,Não,Excelente no estresse,Forte no estresse (PC-P),Forte no estresse (PC-I),Boa face ao impacto do estresse (PC-I),Excelente no estresse,Boa no estresse (PC-P),Excelente no estresse,Boa no estresse (PC-P)
18204,Perda da minha bisavó materna,7 - 12 anos,Meses,Feminino,RS,RS,Administração,Bancária,Superior Completo,União Estável,Católico,Não,Excelente no estresse,Moderada no estresse (PC-I),Fraca no estresse (PC-I),Boa face ao impacto do estresse (PC-I),Fraca no estresse (PC-I),Excelente no estresse,Fraca no estresse (PC-I),Excelente no estresse
18205,TRABALHEI POR 27 ANOS INSTITUIÇÃO FINANCEIRA- MOMENTO QUE SAI DO SAFRA,31 - 49 anos,Alguns dias,Feminino,SC,RS,CONSULTORA DE NEGÓCIOS IMOBILIÁRIOS,CONSULTORA DE NEGÓCIOS IMOBILIÁRIOS,Superior Completo,Casado,Católico,Sim,Excelente no estresse,Excelente face ao estresse,Excelente no estresse,Forte diante do impacto do estresse (PC-P),Excelente no estresse,Boa no estresse (PC-P),Forte no estresse (PC-P),Forte no estresse (PC-P)
18206,Meningite,Até 6 anos,Meses,Masculino,RS,RS,Técnico em Agropecuária,Empresário,Superior Incompleto,Casado,Católico,Não,Boa no estresse (PC-P),Moderada no estresse (PC-I),Boa no estresse (PC-P),Excelente face ao impacto do estresse (PC-E),Forte no estresse (PC-P),Moderada no estresse (PC-P),Boa no estresse (PC-I),Boa no estresse (PC-P)
18207,,31 - 49 anos,Mais de um ano,Feminino,RS,RS,Publicitária,Empresária,Superior Incompleto,União Estável,Espírita,Não,Excelente no estresse,Forte no estresse (PC-I),Fraca no estresse (PC-I),Forte diante do impacto do estresse (PC-I),Forte no estresse (PC-I),Boa no estresse (PC-P),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
18208,falecimento dos meus pais,18 - 30 anos,Um ano,Feminino,RS,RS,administradora empresas,empresaria,Superior Completo,Casado,Católico,Não,Boa no estresse (PC-P),Forte no estresse (PC-I),Fraca no estresse (PC-I),Excelente face ao impacto do estresse (PC-E),Boa no estresse (PC-P),Fraca no estresse (PC-I),Fraca no estresse (PC-I),Moderada no estresse (PC-I)
18209,Falência Financeira Familiar,18 - 30 anos,Mais de um ano,Masculino,RS,RS,Gestão Comercial - em andamento,Gestor de Contas,Superior Incompleto,Solteiro,Evangélico,Não,Excelente no estresse,Boa no estresse (PC-P),Excelente no estresse,Forte diante do impacto do estresse (PC-I),Boa no estresse (PC-P),Moderada no estresse (PC-P),Fraca no estresse (PC-I),Excelente no estresse
18212,Acidente doméstico com fogo,31 - 49 anos,Semanas,Feminino,AC,RS,Gestora,Diretora de escola,Pós-Graduação,Viúvo,Católico,Sim,Moderada no estresse (PC-I),Forte no estresse (PC-P),Excelente no estresse,Boa face ao impacto do estresse (PC-I),Excelente no estresse,Excelente no estresse,Moderada no estresse (PC-I),Forte no estresse (PC-I)
18218,,,,Feminino,RS,RS,,Gerencia Comercial,Superior Completo,Casado,Católico,Sim,Excelente no estresse,Forte no estresse (PC-P),Moderada no estresse (PC-P),Forte diante do impacto do estresse (PC-P),Moderada no estresse (PC-P),Forte no estresse (PC-I),Boa no estresse (PC-P),Forte no estresse (PC-I)
18219,Problema de saúde meu filho,31 - 49 anos,Mais de um ano,Masculino,RS,RS,Empresário,,Ensino Médio,Casado,Católico,Não,Forte no estresse (PC-I),Excelente face ao estresse,Fraca no estresse (PC-I),Boa face ao impacto do estresse (PC-I),Boa no estresse (PC-P),Forte no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
18220,Hepatite medicamentosa,31 - 49 anos,Semanas,Feminino,RS,RS,,Assistente Comercial,Superior Incompleto,União Estável,Católico,Não,Boa no estresse (PC-P),Forte no estresse (PC-P),Boa no estresse (PC-P),Excelente face ao impacto do estresse (PC-E),Forte no estresse (PC-P),Moderada no estresse (PC-P),Boa no estresse (PC-P),Boa no estresse (PC-P)
18221,falecimento de meu avô,,,Masculino,RS,RS,técnico em calçados,Supervisor de desenvolvimento,Ensino Médio,Casado,Católico,Não,Excelente no estresse,Moderada no estresse (PC-I),Fraca no estresse (PC-I),Excelente face ao impacto do estresse (PC-E),Forte no estresse (PC-I),Forte no estresse (PC-P),Fraca no estresse (PC-I),Boa no estresse (PC-I)
18224,ACIDENTE DE CARRO EM 1990,18 - 30 anos,Semanas,Masculino,RS,RS,ELETROTECNICO,EMPRESARIO,Técnico,Casado,Católico,Não,Excelente no estresse,Forte no estresse (PC-I),Forte no estresse (PC-I),Fraca diante do impacto do estresse (PC-I),Boa no estresse (PC-I),Boa no estresse (PC-P),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
18226,fratura,31 - 49 anos,Meses,Feminino,SP,SP,supervisora pedagógica,Colégio Santa Catarina,Pós-Graduação,Casado,Católico,Não,Boa no estresse (PC-P),Excelente face ao estresse,Excelente no estresse,Excelente face ao impacto do estresse (PC-E),Boa no estresse (PC-P),Boa no estresse (PC-P),Fraca no estresse (PC-I),Excelente no estresse
18227,"Crises nervosas, ansiedade e depressão",31 - 49 anos,Mais de um ano,Masculino,SP,RS,Administrador,Corretor de Seguros,Superior Completo,Casado,Católico,Não,Boa no estresse (PC-P),Moderada no estresse (PC-P),Moderada no estresse (PC-P),Boa diante do impacto do estresse (PC-P),Boa no estresse (PC-P),Fraca no estresse (PC-P),Moderada no estresse (PC-P),Moderada no estresse (PC-P)
18228,"Sem doença, ou acidente",,,Masculino,RS,RS,Representa comercial,Representação comercial,Superior Incompleto,Solteiro,Católico,Sim,Boa no estresse (PC-P),Excelente face ao estresse,Excelente no estresse,Excelente face ao impacto do estresse (PC-E),Boa no estresse (PC-P),Excelente no estresse,Forte no estresse (PC-P),Excelente no estresse
18559,Gravidez não programada,18 - 30 anos,Meses,Feminino,MG,MG,Gestor de Operações,NUh! Digital,Superior Completo,Casado,Católico,Não,Forte no estresse (PC-I),Forte no estresse (PC-I),Boa no estresse (PC-P),Forte diante do impacto do estresse (PC-I),Boa no estresse (PC-P),Moderada no estresse (PC-P),Forte no estresse (PC-I),Excelente no estresse
18560,Separação dos meus pais,Até 6 anos,Mais de um ano,Feminino,MG,SP,Turismo e Hotelaria,Nuh! Digital,Superior Completo,Solteiro,Outro,Sim,Excelente no estresse,Forte no estresse (PC-I),Moderada no estresse (PC-I),Forte diante do impacto do estresse (PC-I),Moderada no estresse (PC-I),Boa no estresse (PC-P),Boa no estresse (PC-P),Moderada no estresse (PC-P)
18561,Separação dos meus pais,7 - 12 anos,Mais de um ano,Masculino,MG,MG,Relações Públicas,Analista de Negócios,Superior Completo,Solteiro,Evangélico,Não,Boa no estresse (PC-P),Forte no estresse (PC-P),Boa no estresse (PC-P),Fraca diante do impacto do estresse (PC-I),Boa no estresse (PC-P),Boa no estresse (PC-P),Forte no estresse (PC-I),Moderada no estresse (PC-I)
18631,ACIDENTE DE MOTO,18 - 30 anos,Um ano,Masculino,RS,RS,CONTROLE DE PRAGAS,DESINSERVICE,Superior Incompleto,Casado,Evangélico,Sim,Moderada no estresse (PC-I),Boa no estresse (PC-I),Excelente no estresse,Fraca diante do impacto do estresse (PC-I),Excelente no estresse,Forte no estresse (PC-I),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
18632,"Ficar sozinho em outra cidade, distante de familiares e amigos",18 - 30 anos,Meses,Masculino,RS,RS,Processos Gerenciais,Gerente Operacional,Superior Completo,Solteiro,Espírita,Não,Excelente no estresse,Fraca no estresse (PC-I),Excelente no estresse,Forte diante do impacto do estresse (PC-I),Moderada no estresse (PC-P),Boa no estresse (PC-P),Fraca no estresse (PC-I),Fraca no estresse (PC-I)
18633,Depressão na familia,18 - 30 anos,Meses,Feminino,RS,RS,Aux Administrativo,Gestão de pessoas,Ensino Médio,Casado,Outro,Não,Moderada no estresse (PC-I),Moderada no estresse (PC-I),Forte no estresse (PC-I),Moderada diante do impacto do estresse (PC-I),Fraca no estresse (PC-I),Boa no estresse (PC-P),Fraca no estresse (PC-I),Moderada no estresse (PC-I)
18634,PERDA DE UMA FILHA,18 - 30 anos,Mais de um ano,Feminino,RS,RS,GESTÃO DA QUALIDADE,CONTROLE DE QUALIDADE,Superior Completo,Solteiro,Espírita,Não,Moderada no estresse (PC-I),Forte no estresse (PC-P),Forte no estresse (PC-I),Forte diante do impacto do estresse (PC-I),Excelente no estresse,Moderada no estresse (PC-P),Fraca no estresse (PC-I),Forte no estresse (PC-I)
18635,Esmagar a mão do meu pai.,13 - 17 anos,Mais de um ano,Feminino,RS,RS,Téc em agropecuária,Aux. Adm,Superior Incompleto,Solteiro,Católico,Não,Boa no estresse (PC-P),Boa no estresse (PC-P),Excelente no estresse,Forte diante do impacto do estresse (PC-P),Excelente no estresse,Boa no estresse (PC-P),Forte no estresse (PC-P),Excelente no estresse
18636,CORTE NO BRAÇO,Até 6 anos,Alguns dias,Feminino,RS,RS,ADMINISTRADOR,AUX. ADMINISTRATIVO,Superior Completo,Solteiro,Católico,Sim,Boa no estresse (PC-P),Excelente face ao estresse,Excelente no estresse,Forte diante do impacto do estresse (PC-I),Excelente no estresse,Excelente no estresse,Fraca no estresse (PC-I),Fraca no estresse (PC-I)
